Keuwl Accelerometer Data File
2019-06-27 16-05-18

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
18.2402496,2.723404,10.298658,-0.084994,10.653006,90.457138,75.187614
18.2499142,2.863465,10.564415,0.165200,10.946853,89.135315,74.834465
18.2606468,3.114856,10.669760,1.003170,11.160307,84.842873,73.725723
18.2698917,3.456030,10.608707,1.622072,11.274748,81.728287,71.955788
18.2801552,3.751714,10.560823,1.910573,11.369109,80.325569,70.442505
18.2900486,3.779247,10.815806,2.311602,11.687938,78.593025,70.739616
18.2999058,3.831920,11.087548,1.578976,11.836828,82.334167,70.934555
18.3098698,3.502717,11.061212,0.812831,11.630999,85.992622,72.428741
18.3203201,3.046622,10.983400,0.623690,11.415165,86.867973,74.496826
18.3300591,3.074155,10.990582,0.723049,11.435302,86.374794,74.373260
18.3402367,3.295619,10.963050,1.183933,11.508747,84.095398,73.268623
18.3499279,3.314772,10.990582,1.284489,11.551213,83.615532,73.216629
18.3600903,2.975993,11.326968,0.767342,11.736505,86.251282,75.279091
18.3700466,2.451663,11.933898,0.417788,12.190288,88.035965,78.390854
18.3800716,2.427721,12.313379,-1.154005,12.603367,95.253548,78.846550
18.3899441,1.555034,13.081918,-1.829170,13.300398,97.904793,83.221115
18.3998814,0.235829,13.566744,0.059855,13.568926,89.747253,89.004135
18.4102325,1.049857,12.553997,1.641225,12.704277,82.577393,85.219627
18.4203434,2.795230,11.443087,2.159570,11.975863,79.611198,76.273033
18.4300575,3.139996,11.449073,2.446874,12.121387,78.354004,74.663300
18.4400673,2.067393,12.573151,2.123657,12.917746,80.537712,80.662453
18.4499874,0.477643,13.654132,1.165976,13.712147,85.122116,87.996521
18.4602299,-0.957681,14.121001,0.653617,14.168523,87.355911,93.879837
18.4700413,-1.765724,14.014460,0.466869,14.132970,88.106941,97.181030
18.4803162,-1.993173,13.770251,0.174777,13.914852,89.280319,98.236069
18.4898701,-1.685518,13.731944,0.138864,13.835698,89.424934,96.997726
18.4999104,-0.970849,13.913903,0.489614,13.956324,87.989540,93.991371
18.5098991,-0.007183,13.839683,0.828394,13.864454,86.574570,90.029739
18.5201473,0.553061,13.498509,1.097741,13.554359,85.354637,87.653793
18.5299263,0.307655,12.598289,1.039083,12.644812,85.286423,88.601097
18.5398941,-0.253785,11.219229,0.318429,11.226616,88.374657,91.295845
18.5499210,-0.082600,9.785102,-1.100136,9.847098,96.414581,90.483643
18.5599480,-0.438139,8.991425,-0.638055,9.024677,94.054260,92.789734
18.5700188,-0.954089,8.916007,0.209493,8.969357,88.661652,96.107895
18.5798454,-2.196680,9.320627,1.576582,9.704901,80.650742,103.261436
18.5898590,-3.913323,10.479421,2.895787,11.554996,75.486443,110.477104
18.6004200,-5.443218,12.084733,2.013524,13.406105,81.361801,114.247803
18.6102962,-0.982820,13.739126,-2.956839,14.088024,102.115509,94.091652
18.6200333,4.474763,15.600618,-8.676587,18.403423,118.129494,73.995392
18.6299019,9.131485,16.864758,-10.873267,22.046133,119.551468,61.566509
18.6399403,12.956223,18.294096,-6.335058,23.295292,105.780090,54.693157
18.6500854,16.705542,19.450495,3.302801,25.851603,82.659828,49.341545
18.6601257,19.571402,20.550631,6.343437,29.079329,77.400047,46.398098
18.6703091,18.331205,19.163191,4.859032,26.960548,79.616989,46.271164
18.6799774,13.302185,15.650896,1.940500,20.631632,84.603088,49.637753
18.6898823,7.939173,12.935872,-3.482366,15.572223,102.922142,58.461182
18.7001019,2.947262,11.252748,-7.019799,13.586326,121.109894,75.323067
18.7098904,-0.524330,10.249578,-7.952341,12.983393,127.770561,92.928482
18.7204876,-1.875857,9.700109,-6.719327,11.948235,124.219849,100.945045
18.7298584,-0.857124,9.558850,-3.606865,10.252598,110.597458,95.123901
18.7398357,1.844732,9.668983,-1.410185,9.943888,98.152840,79.198425
18.7504005,4.657919,9.859323,0.088585,10.904600,89.534546,64.712166
18.7598495,6.309918,9.983821,1.162385,11.867725,84.379150,57.706524
18.7700138,6.330269,9.895236,1.379060,11.827502,83.304207,57.391773
18.7800045,5.477933,9.600749,0.614113,11.070649,86.820045,60.292065
18.7901134,5.003881,9.384073,-0.646434,10.654461,93.478424,61.932064
18.8002510,5.245696,9.340978,-1.746570,10.854570,99.259514,60.682354
18.8101254,5.983110,9.427169,-2.287660,11.397478,101.578850,57.598064
18.8200188,6.664260,9.576807,-2.202666,11.873471,100.690956,55.166908
18.8298836,6.854599,9.728839,-1.903390,12.052333,99.086601,54.832817
18.8404446,6.534974,9.829395,-1.703475,11.925800,98.212189,56.382458
18.8498688,5.796362,9.898827,-1.486799,11.566986,97.385124,59.648445
18.8602180,4.795586,9.907207,-1.430536,11.099406,97.405106,64.170685
18.8699055,3.702633,9.777920,-1.414973,10.550798,97.707191,69.259682
18.8800850,2.732981,9.448717,-1.185130,9.907167,96.870377,73.867821
18.8898869,2.141613,8.931569,-0.973243,9.236159,96.048668,76.516174
18.8998814,1.806425,8.346188,-0.895431,8.586257,95.986069,77.787437
18.9100456,1.590947,7.829040,-0.800860,8.029095,95.724472,78.513275
18.9200706,1.418565,7.465121,-0.690727,7.630036,95.193947,79.240616
18.9313622,1.233014,7.283162,-0.766145,7.426422,95.921440,80.391136
18.9400082,1.046266,7.240066,-0.802058,7.359112,96.257004,81.777077
18.9499855,0.981623,7.277176,-0.957681,7.405270,97.430542,82.317711
18.9600811,1.010353,7.289147,-1.175553,7.452141,99.076149,82.108482
18.9698906,1.033098,7.201759,-1.313220,7.393048,100.231682,81.836571
18.9802837,1.059434,6.981492,-1.338359,7.187130,100.732040,81.371254
18.9899158,1.116895,6.665458,-1.244985,6.872101,100.437630,80.487625
19.0000381,1.145625,6.291962,-1.106121,6.490358,99.812546,79.680763
19.0103321,1.049857,5.961562,-1.018733,6.138423,99.553009,80.012367
19.0200043,0.867898,5.651513,-0.992397,5.803249,99.846375,81.269341
19.0301571,0.808043,5.408502,-1.031901,5.565038,100.685951,81.502724
19.0403061,0.987608,5.261258,-1.054646,5.456050,101.145340,79.368538
19.0502071,1.321599,5.222951,-1.061828,5.491204,101.149460,75.800110
19.0599270,1.672350,5.238513,-0.939724,5.578697,99.697632,72.294769
19.0699100,1.946486,5.263652,-0.755371,5.662634,97.665855,69.705727
19.0802269,2.075773,5.197812,-0.482432,5.617724,94.926437,68.230453
19.0899200,2.196680,5.015852,-0.441730,5.493569,94.612053,66.349106
19.0998650,2.270900,4.807557,-0.402226,5.332108,94.326195,64.715797
19.1099720,2.305616,4.638766,-0.227449,5.185147,92.514114,63.571144
19.1199322,2.449268,4.532224,0.035913,5.151821,89.600594,61.612679
19.1298714,2.782062,4.569334,0.533907,5.376220,84.300621,58.664642
19.1399403,3.330335,4.685453,1.270124,5.887089,77.540619,54.595478
19.1498775,4.023456,4.872200,1.638831,6.527810,75.460129,50.450153
19.1603642,5.007473,5.133168,2.778471,7.690520,68.820854,45.710155
19.1701374,5.219360,5.057751,3.039439,7.877865,67.305336,44.099091
19.1799622,5.272032,4.922479,3.051410,7.831745,67.069099,43.036190
19.1900673,5.175067,4.746505,2.947262,7.615575,67.231758,42.526649
19.2000828,5.070919,4.577713,2.697068,7.344648,68.456009,42.073780
19.2098713,5.069722,4.467580,2.359486,7.157411,70.752083,41.387402
19.2202358,5.153519,4.444836,2.084153,7.117515,72.973122,40.777294
19.2299690,5.368997,4.450821,1.941698,7.239208,74.441650,39.658241
19.2411652,5.615600,4.462792,1.727417,7.378038,76.459686,38.474632
19.2501431,5.808333,4.513070,1.715446,7.552966,76.872299,37.847176
19.2601910,5.823895,4.508282,1.736993,7.567001,76.729515,37.743481
19.2698345,5.724536,4.414908,1.608904,7.406098,77.453003,37.640324
19.2800083,5.540183,4.317943,1.604115,7.204959,77.135834,37.932365
19.2903271,5.321113,4.237737,1.762132,7.026932,75.477013,38.533833
19.3003311,5.165490,4.175488,1.832761,6.890283,74.574081,38.950100
19.3100357,5.234922,4.203021,1.932121,6.985906,73.944160,38.760330
19.3199654,5.494693,4.301183,1.868674,7.223834,75.008141,38.053436
19.3299465,5.764040,4.458004,1.780089,7.501112,76.272171,37.718956
19.3399868,6.035782,4.617218,1.641225,7.774509,77.812981,37.415058
19.3498478,6.263232,4.754885,1.583764,8.021553,78.612785,37.204834
19.3598938,6.417658,4.853047,1.638831,8.211222,78.487350,37.096649
19.3701611,6.453571,4.904522,1.826776,8.309032,77.299530,37.233757
19.3809319,6.317101,4.874595,2.165555,8.267834,74.815666,37.655594
19.3899403,6.114791,4.740520,2.468422,8.121348,72.305450,37.784794
19.3999100,6.033388,4.554969,2.603694,7.995545,70.995453,37.051357
19.4103088,6.089652,4.443638,2.823961,8.050127,69.463921,36.118347
19.4201450,6.308722,4.394557,3.034651,8.265664,68.460701,34.860466
19.4308243,6.615179,4.396951,3.222595,8.571983,67.917259,33.611034
19.4398899,6.915652,4.425682,3.456030,8.908257,67.172501,32.617271
19.4498901,7.202956,4.447230,3.593697,9.196471,66.997635,31.691900
19.4600334,7.455544,4.516662,3.652355,9.451194,67.266602,31.208004
19.4702492,7.608773,4.648343,3.701436,9.654075,67.455147,31.421543
19.4799118,7.615956,4.796783,3.774459,9.760044,67.249092,32.204090
19.4901543,7.550115,4.930859,3.810372,9.789614,67.093651,33.147907
19.5003204,7.498640,4.983531,3.779247,9.764625,67.229897,33.607670
19.5099449,7.493851,4.995502,3.719392,9.744061,67.560440,33.687958
19.5200062,7.556100,4.967968,3.738546,9.785299,67.538818,33.324036
19.5299377,7.643489,4.940435,3.804387,9.864288,67.314491,32.876957
19.5399361,7.732074,4.920084,3.843891,9.938194,67.245735,32.469471
19.5500183,7.772776,4.933253,3.864242,9.984257,67.229965,32.402626
19.5598755,7.800309,4.989516,3.936068,10.061447,66.970627,32.605267
19.5700684,7.842207,5.080496,3.937265,10.139709,67.151146,32.936783
19.5799408,7.863756,5.203797,3.927688,10.214935,67.387024,33.494381
19.5899162,7.890092,5.316325,3.942053,10.298381,67.493774,33.971992
19.6000557,7.908048,5.409699,3.945644,10.361958,67.617889,34.375061
19.6099644,7.906851,5.456386,3.930082,10.379595,67.750816,34.608906
19.6203442,7.912837,5.509058,3.909731,10.404263,67.927368,34.846325
19.6308937,7.858967,5.538986,3.848679,10.356450,68.184349,35.176109
19.6401024,7.754819,5.556942,3.799598,10.269069,68.284126,35.624596
19.6500473,7.656657,5.590461,3.749320,10.194854,68.422096,36.134819
19.6603603,7.557298,5.635951,3.675100,10.118450,68.702675,36.714203
19.6701012,7.462727,5.662287,3.642778,10.051050,68.750641,37.189133
19.6800632,7.399281,5.692214,3.628413,10.015790,68.760376,37.570831
19.6899204,7.382521,5.711368,3.605668,10.006107,68.878510,37.726749
19.7001667,7.405266,5.742493,3.515885,10.008778,69.434364,37.792171
19.7099667,7.483078,5.760449,3.435679,10.049036,70.007851,37.588963
19.7198505,7.557298,5.815516,3.410540,10.127425,70.320229,37.579117
19.7300739,7.566875,5.847837,3.405752,10.151548,70.397606,37.697594
19.7405014,7.517793,5.833472,3.387795,10.100682,70.402977,37.809868
19.7502518,7.457938,5.807136,3.363853,10.032905,70.410309,37.906166
19.7600613,7.358579,5.744887,3.355474,9.920262,70.230049,37.979370
19.7699509,7.267599,5.697003,3.409343,9.843651,69.735802,38.092567
19.7800713,7.238869,5.677849,3.416526,9.813859,69.626854,38.109074
19.7900372,7.273585,5.655105,3.386598,9.816022,69.817764,37.864536
19.8004246,7.319075,5.679047,3.348291,9.850456,70.128471,37.808750
19.8102779,7.340622,5.741296,3.360262,9.906491,70.171982,38.029907
19.8203163,7.328651,5.785588,3.329138,9.912887,70.376411,38.289249
19.8299103,7.319075,5.831078,3.287239,9.918481,70.644669,38.544193
19.8403893,7.354988,5.857414,3.233369,9.942828,71.022545,38.533352
19.8502941,7.399281,5.890934,3.207033,9.986867,71.269020,38.525032
19.8602848,7.453150,5.898116,3.256114,10.046865,71.089394,38.356640
19.8699741,7.487866,5.850232,3.253720,10.043906,71.098045,38.000332
19.8802032,7.554904,5.815516,3.450045,10.139013,70.106422,37.587894
19.8901081,7.553706,5.700594,3.768473,10.186101,68.286705,37.040947
19.8999271,7.242460,5.492299,3.520674,9.747498,68.826859,37.174755
19.9100246,7.031770,5.461174,3.108871,9.430552,70.751892,37.834446
19.9200478,7.064092,5.652710,2.844312,9.483915,72.547859,38.666912
19.9301147,7.509414,6.421249,3.604471,10.517411,69.957649,40.533527
19.9404869,8.054094,6.679823,2.650381,10.794119,75.786285,39.671288
19.9499321,7.435194,6.069301,2.416947,9.897482,75.865547,39.224545
19.9599838,6.484695,5.615600,2.881422,9.049245,71.432861,40.891827
19.9699554,6.481104,5.596447,2.989161,9.069730,70.756989,40.810677
19.9805756,6.397307,5.203797,3.221398,8.853386,68.662521,39.126133
19.9909496,6.570887,4.827908,3.224990,8.768455,68.420334,36.306293
20.0002575,7.559692,5.583278,3.688268,10.095804,68.572304,36.448051
20.0105038,8.203732,6.220136,3.736152,10.952175,70.054062,37.169701
20.0204639,8.237251,6.452374,3.450045,11.017633,71.751526,38.072178
20.0300922,7.861362,6.373365,3.148375,10.598729,72.719368,39.032383
20.0410080,7.369353,6.150704,2.920926,10.033461,73.075066,39.849487
20.0501671,7.064092,5.999869,2.785654,9.677794,73.271332,40.342827
20.0608749,7.000646,5.986701,2.813187,9.631389,73.017159,40.535877
20.0702934,7.094019,6.090849,2.950854,9.804646,72.484436,40.649036
20.0802612,7.232883,6.137536,3.090914,9.976858,71.952316,40.316605
20.0899963,7.258022,6.033388,3.186682,9.961707,71.343536,39.735786
20.1000214,7.153875,5.876568,3.173514,9.786888,71.079140,39.401478
20.1100960,7.054515,5.779603,3.058593,9.618991,71.459534,39.326977
20.1201534,7.030573,5.597643,3.081338,9.500380,71.074501,38.526310
20.1305332,7.098808,5.544971,3.111265,9.529940,70.945175,37.993858
20.1402473,7.311892,5.744887,3.063381,9.790393,71.766121,38.156399
20.1501522,7.560889,6.180632,2.910152,10.190006,73.405952,39.264206
20.1608486,7.583634,6.519411,2.718616,10.363643,74.792091,40.684612
20.1708431,7.467515,6.692991,2.543839,10.345580,75.765770,41.869267
20.1802349,7.262811,6.603208,2.511518,10.132052,75.647995,42.276508
20.1902313,7.174225,6.397307,2.645593,9.969665,74.611397,41.723610
20.2002773,7.208941,6.233304,2.902970,9.962437,73.058716,40.848755
20.2102089,7.382521,6.258443,3.118448,10.168306,72.140549,40.289211
20.2203541,7.352593,6.028600,3.205836,10.034043,71.367554,39.349297
20.2301140,7.319075,5.833472,3.205836,9.893211,71.092331,38.555656
20.2401199,7.473501,5.947197,3.142390,10.054699,71.788269,38.511765
20.2504959,7.520187,6.147113,3.167529,10.216332,71.938019,39.263077
20.2600269,7.517793,6.294356,3.138798,10.295057,72.248817,39.938129
20.2699947,7.352593,6.302736,3.021482,10.144677,72.672134,40.603600
20.2802620,7.143101,6.169858,2.986767,9.900091,72.440811,40.818832
20.2915630,7.097611,6.017826,3.032256,9.786976,71.951279,40.293491
20.3002205,7.225701,5.943606,3.070564,9.847109,71.830818,39.439503
20.3100891,7.417237,5.968745,3.128025,10.021270,71.811844,38.824074
20.3208694,7.553706,6.057330,3.105280,10.168210,72.218315,38.726189
20.3302727,7.571663,6.115988,3.028665,10.193538,72.715523,38.929440
20.3400764,7.489063,6.144719,2.899378,10.111876,73.337715,39.368614
20.3503418,7.362170,6.120777,2.828749,9.983350,73.539948,39.739529
20.3602161,7.256825,6.096835,2.810793,9.886024,73.481804,40.035358
20.3703251,7.201759,6.072893,2.857480,9.844316,73.126060,40.139305
20.3806152,7.180211,6.087258,2.869451,9.840929,73.047226,40.290695
20.3913593,7.229292,6.112397,2.816778,9.877160,73.430336,40.214661
20.4003887,7.292738,6.142324,2.817975,9.942493,73.535126,40.105831
20.4107761,7.297527,6.155493,2.838326,9.959924,73.442665,40.147762
20.4203682,7.304709,6.132748,2.949656,9.983479,72.815247,40.015503
20.4301186,7.357382,6.138733,3.008314,10.043160,72.570107,39.840397
20.4410725,7.375339,6.161478,3.020285,10.073805,72.553467,39.875935
20.4508858,7.366959,6.141128,3.027468,10.057390,72.481171,39.814728
20.4608650,7.339425,6.101623,2.979584,9.998745,72.662735,39.738403
20.4704094,7.302315,6.038177,2.961627,9.927468,72.642883,39.586842
20.4803772,7.258022,6.045359,3.015497,9.915567,72.294922,39.791626
20.4905434,7.256825,6.072893,3.089717,9.954290,71.917236,39.924362
20.5000458,7.273585,6.106411,3.162740,10.009807,71.580971,40.014553
20.5100441,7.280767,6.051345,3.238158,10.005699,71.117325,39.731361
20.5200920,7.299921,5.922058,3.421314,10.003250,69.999992,39.050678
20.5301514,7.246051,5.779603,3.421314,9.880003,69.739632,38.576599
20.5408840,7.173028,5.761646,3.210624,9.744589,70.762924,38.772739
20.5512066,7.183802,5.890934,3.005920,9.764510,72.070808,39.352783
20.5601330,7.258022,6.076484,2.797625,9.870625,73.535019,39.936382
20.5702248,7.308300,6.202179,2.693477,9.956561,74.304619,40.319557
20.5801334,7.316680,6.266823,2.756923,10.020354,74.030098,40.580444
20.5901871,7.314286,6.259640,2.955642,10.070635,72.932922,40.557247
20.6004295,7.258022,6.180632,3.149572,10.039865,71.717247,40.416340
20.6112766,7.193379,6.105214,3.269282,9.985316,70.888412,40.322163
20.6206436,7.183802,6.029797,3.270479,9.932850,70.776199,40.008759
20.6302223,7.179014,5.971139,3.259706,9.890319,70.756378,39.751965
20.6401997,7.208941,5.963956,3.256114,9.906558,70.811157,39.600952
20.6506653,7.219715,5.975927,3.263297,9.923966,70.802231,39.615356
20.6605701,7.402872,5.787982,4.750096,10.529325,63.183781,38.020302
20.6705799,8.239645,5.680243,4.520253,10.981330,65.692688,34.581589
